StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q3_8_TEXT,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q16,Q26,Q30,Q23,Q25,Q29,Q17,Q27,Q28,Q42,Q18,Q19,Q39,Q5_1,Q5_2,Q5_3,Q6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q36_1,Q36_2,Q36_3,Q36_4,Q38,id
2019-10-28 23:43:43,2019-10-28 23:49:52,0,82.75.205.50,100,369,1,2019-10-28 23:49:52,R_vrhJdEq1M9jIgVz,,,,,52.192901611328125,6.9008026123046875,anonymous,EN,1,6,5,,4,6,4,7,2,6,4,4,3,2,99,99,99,99,99,99,99,99,99,99,99,99,1,4,6,1,1,1,4,4,3,6,1,4,5,4,1,6,5,3,7,7,2,5,2,1532316204
2019-10-28 23:52:00,2019-10-28 23:57:10,0,86.83.59.152,100,309,1,2019-10-28 23:57:10,R_2BlzykoLVEVr72z,,,,,52.4936981201171875,5.4564971923828125,anonymous,EN,2,10,6,,4,4,5,6,4,5,2,4,3,2,99,99,99,99,99,99,99,99,99,2,1,1,1,3,4,2,4,1,1,3,3,4,3,4,4,5,5,5,4,3,3,3,3,3,1,1484770560
2019-10-29 00:02:18,2019-10-29 00:04:51,0,213.93.3.12,100,153,1,2019-10-29 00:04:52,R_2Yt7Um3xXJ9SF7i,,,,,52.403594970703125,5.2920074462890625,anonymous,EN,2,22,7,,3,4,5,3,5,3,5,3,5,4,99,99,99,99,99,99,99,99,99,99,99,99,1,4,4,4,4,4,4,6,5,5,4,5,5,4,4,4,5,5,4,5,4,5,2,1575597849
2019-10-29 00:47:01,2019-10-29 00:55:16,0,89.220.208.177,100,494,1,2019-10-29 00:55:18,R_O9igcVhJ1ivkOMF,,,,,51.58349609375,5.0995941162109375,anonymous,EN,2,11,5,,7,1,1,3,7,1,7,7,7,1,99,99,99,99,99,99,99,99,99,2,7,1,2,7,7,1,1,2,2,4,2,1,1,1,1,1,1,3,3,4,1,1,1,7,1,1652787261
2019-10-22 07:06:12,2019-10-22 07:06:14,0,82.217.141.111,3,2,0,2019-10-29 06:07:11,R_1dKBHaAuZaJC5e6,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543675051
2019-10-29 08:06:33,2019-10-29 08:10:51,0,86.80.3.197,100,257,1,2019-10-29 08:10:51,R_ApNJuS2jxDRhSEN,,,,,52.212493896484375,6.864105224609375,anonymous,EN,1,6,7,,7,7,1,7,4,7,1,7,1,1,99,99,99,99,99,99,99,99,99,2,7,99,3,1,1,1,1,8,4,4,4,4,1,7,7,7,1,7,7,1,1,5,1,4,1,1652971790
2019-10-29 08:21:01,2019-10-29 08:27:14,0,213.127.69.250,100,372,1,2019-10-29 08:27:14,R_0BQDU6fYK5O155v,,,,,52.3520050048828125,4.9391937255859375,anonymous,EN,1,57,6,,5,5,2,6,5,5,2,5,3,2,6,5,3,7,2,7,2,1,8,2,7,3,9,5,3,5,5,8,8,8,8,4,7,7,5,4,7,3,6,6,5,5,2,3,1,1556656672
2019-10-29 08:26:02,2019-10-29 08:28:35,0,86.80.3.197,100,152,1,2019-10-29 08:28:35,R_ZCUO3RNYP2cfba1,,,,,52.21539306640625,6.8827056884765625,anonymous,EN,1,6,7,,7,7,7,7,1,7,1,7,7,3,99,99,99,99,99,99,99,99,99,2,7,99,3,1,2,2,1,4,2,2,7,5,4,6,5,4,3,2,1,1,7,3,2,3,2,1652971790
2019-10-29 08:47:41,2019-10-29 08:49:46,0,31.161.205.63,100,125,1,2019-10-29 08:49:46,R_2TBnRqnLoYLXAHx,,,,,52.351806640625,4.8585968017578125,anonymous,EN,2,46,5,,5,4,3,5,5,6,4,3,6,5,1,1,2,4,4,4,7,3,3,6,10,5,3,7,4,4,5,4,5,6,5,5,4,3,5,5,5,5,6,5,2,5,5,4,1,1162207512
2019-10-29 08:45:34,2019-10-29 08:51:42,0,217.122.253.242,100,368,1,2019-10-29 08:51:42,R_3QSfDQGNfsZFL4K,,,,,52.33880615234375,4.7826995849609375,anonymous,EN,1,24,5,,5,5,3,5,3,5,3,5,3,3,6,5,3,7,2,7,2,9,4,2,7,1,3,5,3,4,5,4,4,4,4,7,5,5,3,3,3,3,4,4,5,5,3,3,1,1653359298
2019-10-29 08:53:29,2019-10-29 08:57:19,0,217.122.253.242,100,230,1,2019-10-29 08:57:20,R_1KoSWuH1aDVHYuH,,,,,52.33880615234375,4.7826995849609375,anonymous,EN,1,24,5,,5,5,3,5,5,5,5,5,3,3,6,8,3,7,2,7,2,9,99,2,7,1,2,5,4,5,5,4,4,4,4,7,5,5,4,4,3,3,4,4,5,5,3,5,2,1653359298
2019-10-29 08:52:17,2019-10-29 09:00:19,0,83.84.201.92,100,481,1,2019-10-29 09:00:20,R_1DZ3B9gNyxxklm1,,,,,52.04400634765625,4.3961029052734375,anonymous,EN,2,26,5,,4,5,4,6,6,5,4,5,2,6,6,5,1,7,2,7,2,9,8,2,3,3,12,6,6,7,6,2,1,1,7,8,2,7,5,3,1,5,4,3,7,7,1,1,1,1484768965
2019-10-29 08:57:51,2019-10-29 09:03:55,0,85.119.105.139,100,363,1,2019-10-29 09:03:57,R_vCagorvOSUvBLXj,,,,,51.81390380859375,4.6685943603515625,anonymous,EN,1,48,4,,5,4,2,5,5,6,2,4,5,4,6,5,1,7,2,7,2,9,8,2,7,1,13,6,5,6,7,8,8,8,8,8,7,7,5,5,1,4,6,6,7,7,1,1,1,1411692034
2019-10-29 09:17:19,2019-10-29 09:20:25,0,83.86.210.24,100,185,1,2019-10-29 09:20:25,R_2a9uUV5JcFcwaFS,,,,,51.9170074462890625,4.565093994140625,anonymous,EN,2,26,5,,4,3,4,6,4,5,4,4,4,4,99,99,99,99,99,99,99,99,99,99,99,99,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1614965672
2019-10-29 09:26:09,2019-10-29 09:29:47,0,83.83.158.156,100,217,1,2019-10-29 09:29:47,R_1KpE3kTvK1jcmRj,,,,,52.018096923828125,5.54119873046875,anonymous,EN,2,32,5,,6,5,3,6,5,6,5,4,4,5,6,99,1,99,99,99,99,99,99,2,3,3,3,5,5,3,6,8,8,2,8,8,5,6,4,5,6,3,6,5,6,6,2,2,1,1538805829
2019-10-29 09:36:29,2019-10-29 09:42:03,0,91.141.163.246,100,333,1,2019-10-29 09:42:04,R_2zjeU8nHm5JoMdD,,,,,51.3656005859375,5.714599609375,anonymous,EN,2,13,8,HBO Propedeuse,5,3,4,6,5,3,3,5,6,2,99,99,99,99,99,99,99,6,3,2,7,3,3,2,3,1,1,1,1,1,2,4,4,3,1,5,1,4,6,5,6,7,1,3,1,1651978467
2019-10-29 09:38:42,2019-10-29 09:43:32,0,85.119.105.139,100,289,1,2019-10-29 09:43:33,R_2TmHCD6XeBn26I5,,,,,51.81390380859375,4.6685943603515625,anonymous,EN,1,48,4,,5,3,2,1,6,2,1,5,4,4,6,5,1,7,2,7,2,9,8,2,7,1,13,6,5,5,6,8,8,8,8,8,7,7,5,5,1,3,6,6,6,5,1,1,1,noIDyet
2019-10-29 09:46:02,2019-10-29 09:48:25,0,194.171.34.251,100,142,1,2019-10-29 09:48:25,R_cG8FvEex0y61WZr,,,,,52.50250244140625,4.9821014404296875,anonymous,EN,2,7,5,,4,4,5,6,4,7,3,5,6,3,7,1,5,4,10,1,6,1,5,2,7,3,3,4,3,6,2,4,7,5,6,5,7,6,5,5,6,3,4,2,4,3,6,5,2,1649597981
2019-10-29 09:50:12,2019-10-29 09:53:31,0,86.94.75.150,100,199,1,2019-10-29 09:53:32,R_2yfQsjo3ptrlzD4,,,,,53.19500732421875,6.5727996826171875,anonymous,EN,1,28,6,,4,4,4,6,4,4,3,4,5,4,6,1,99,7,4,7,3,2,99,3,10,1,2,2,2,2,6,8,7,6,6,5,6,7,6,5,7,3,6,6,6,6,2,5,1,1484733417
2019-10-29 09:54:11,2019-10-29 09:58:47,0,87.208.244.31,100,275,1,2019-10-29 09:58:48,R_ApOUz3JV9pkv3H3,,,,,52.70849609375,5.7566070556640625,anonymous,EN,2,41,4,,1,2,4,3,5,2,1,1,1,1,99,99,99,6,1,2,6,4,1,2,7,1,2,2,6,1,2,8,5,6,1,1,3,6,3,6,3,3,4,3,5,5,1,2,1,1592449225
2019-10-29 10:07:14,2019-10-29 10:15:07,0,85.148.161.108,100,473,1,2019-10-29 10:15:09,R_blS2xxI1hJ4RZQt,,,,,51.8881072998046875,4.4824981689453125,anonymous,EN,2,27,4,,4,4,2,5,4,4,4,4,4,4,99,99,99,99,99,99,99,99,99,2,3,99,2,4,3,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,2,1484760926
2019-10-29 10:11:16,2019-10-29 10:16:51,0,92.111.229.33,100,334,1,2019-10-29 10:16:52,R_2e3YYXUrS0ax7ma,,,,,52.3535003662109375,4.89019775390625,anonymous,EN,2,36,5,,1,1,1,7,1,7,5,1,1,1,6,5,3,7,4,7,7,9,1,2,7,3,4,5,1,5,5,8,5,8,8,8,5,5,5,4,4,4,4,4,5,5,2,6,1,1652741619
2019-10-29 10:16:34,2019-10-29 10:20:13,0,85.144.140.141,100,219,1,2019-10-29 10:20:14,R_wKO5Z7hbJqESITf,,,,,51.6461029052734375,4.8618927001953125,anonymous,EN,2,15,5,,4,3,3,4,4,3,2,4,3,3,99,99,99,99,99,99,99,99,99,2,7,3,2,2,4,2,2,1,2,1,2,4,1,2,1,2,1,3,2,1,5,4,2,2,2,1561009630
2019-10-29 10:40:32,2019-10-29 10:42:58,0,84.84.203.82,100,146,1,2019-10-29 10:42:59,R_2ttZ2Pyo8fBV6GK,,,,,52.1251983642578125,5.0308990478515625,anonymous,EN,2,30,5,,1,5,1,7,4,7,1,1,1,4,99,99,99,99,99,99,99,99,99,2,99,99,1,4,7,1,4,8,7,1,1,1,4,6,4,3,1,3,1,1,5,5,1,1,1,1484700805
2019-10-29 10:35:16,2019-10-29 10:45:40,0,86.86.166.2,100,624,1,2019-10-29 10:45:42,R_1g8e6e5l6rx7dKo,,,,,52.2135009765625,5.1569976806640625,anonymous,EN,1,29,6,,1,6,2,6,2,6,2,2,2,1,6,5,1,7,2,7,2,9,8,2,7,1,5,6,2,2,5,8,6,8,8,2,4,5,5,3,5,3,4,3,5,5,1,1,1,1559221789
2019-10-22 11:45:34,2019-10-22 11:47:06,0,89.205.135.34,17,91,0,2019-10-29 10:47:26,R_3KuBDJfrWggh7Cs,,,,,,,anonymous,EN,2,22,5,,1,3,1,4,3,3,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642088549
2019-10-22 12:07:32,2019-10-22 12:09:46,0,145.132.42.109,13,133,0,2019-10-29 11:10:24,R_2CB9xb5VXfg0mvd,,,,,,,anonymous,EN,2,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484776130
2019-10-29 11:19:05,2019-10-29 11:22:25,0,92.109.167.239,100,199,1,2019-10-29 11:22:27,R_1gRtEoFdcl2dzph,,,,,51.4933013916015625,5.667999267578125,anonymous,EN,2,5,4,,3,5,3,6,3,4,6,2,5,4,99,99,99,99,99,99,99,99,99,2,7,3,2,5,2,4,6,2,3,2,4,3,3,5,3,1,1,2,5,4,7,7,3,2,2,1484729023
2019-10-22 12:56:20,2019-10-22 12:58:08,0,84.106.127.166,20,107,0,2019-10-29 11:58:42,R_21tXShzXgl66MpD,,,,,,,anonymous,EN,2,40,5,,4,4,1,7,4,4,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484779216
2019-10-29 13:18:07,2019-10-29 13:20:44,0,83.161.67.32,100,157,1,2019-10-29 13:20:44,R_1BWAh9KkEq7FHv4,,,,,51.9674072265625,6.705902099609375,anonymous,EN,2,47,3,,7,6,1,6,4,5,1,2,1,1,99,99,99,99,99,99,99,99,99,2,7,1,2,4,5,2,5,7,4,8,3,7,5,5,5,5,1,1,4,4,7,7,1,1,1,1484699379
2019-10-29 12:42:35,2019-10-29 13:26:31,0,86.90.47.124,100,2635,1,2019-10-29 13:26:31,R_1MTmEg494ZFzrgr,,,,,51.4044036865234375,5.398101806640625,anonymous,EN,2,10,7,,2,4,2,6,2,4,2,5,2,5,99,99,99,99,99,99,99,99,99,99,99,99,1,2,6,2,5,5,5,5,5,5,4,5,5,4,4,5,5,5,4,4,4,4,1,1568380959
2019-10-29 13:30:09,2019-10-29 13:34:29,0,87.214.252.143,100,260,1,2019-10-29 13:34:31,R_aftEagx533iI7Yt,,,,,51.4394073486328125,5.4380035400390625,anonymous,EN,2,45,8,mavo 4,4,2,1,4,4,1,1,4,4,1,99,99,99,7,99,7,99,99,99,2,99,3,4,1,7,1,1,8,7,7,7,7,5,6,1,7,1,1,3,1,2,2,1,1,1,1484760543
2019-10-29 14:44:36,2019-10-29 14:53:47,0,213.127.23.160,100,550,1,2019-10-29 14:53:47,R_79fK5AXFD2wF22B,,,,,51.9907989501953125,5.9219970703125,anonymous,EN,2,11,5,,4,4,3,4,4,5,3,4,4,3,99,99,99,99,99,99,99,99,99,5,9,99,2,4,4,1,3,4,5,4,4,5,4,4,3,4,3,4,4,3,4,4,2,4,1,1648002685
2019-10-22 16:03:46,2019-10-22 16:04:31,0,84.80.17.219,13,45,0,2019-10-29 15:04:44,R_2ePDm9dLePmRuEP,,,,,,,anonymous,EN,1,56,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,noIDyet
2019-10-29 15:32:08,2019-10-29 15:39:19,0,31.20.104.144,100,430,1,2019-10-29 15:39:19,R_urBnUpcLhiwPllf,,,,,51.193603515625,5.986297607421875,anonymous,EN,2,43,6,,4,6,1,7,4,4,1,6,1,1,99,99,99,99,99,99,4,6,1,2,3,1,1,4,1,3,2,4,5,7,8,4,3,7,3,5,1,1,7,4,5,5,1,1,1,1629530572
2019-10-29 13:37:49,2019-10-29 15:41:35,0,82.74.16.181,100,7425,1,2019-10-29 15:41:35,R_Y0w3YTreARcn1oB,,,,,53.014495849609375,6.5861968994140625,anonymous,EN,2,19,6,,5,4,5,4,4,4,5,4,4,5,99,99,99,99,99,99,99,99,99,2,99,99,2,1,6,1,1,3,3,3,1,3,1,5,1,1,1,1,1,1,5,5,5,5,1,1484766958
2019-10-22 17:32:17,2019-10-22 17:33:34,0,213.127.26.196,20,76,0,2019-10-29 16:33:36,R_3QVRQoQ9k6h0YM0,,,,,,,anonymous,EN,2,32,5,,5,7,2,5,2,6,6,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614897674
2019-10-29 16:34:21,2019-10-29 16:38:24,0,217.100.46.100,100,242,1,2019-10-29 16:38:24,R_UbtCC8rFgbhIY2B,,,,,52.9868011474609375,6.5762939453125,anonymous,EN,1,18,6,,5,6,3,6,4,6,6,5,2,3,6,5,1,7,4,8,4,6,1,2,7,1,5,5,3,2,4,4,4,6,7,6,5,5,5,6,6,6,5,4,6,6,1,3,1,1652957959
2019-10-29 16:57:56,2019-10-29 17:02:43,0,77.165.231.93,100,287,1,2019-10-29 17:02:43,R_1ovyPbAx7lptPLM,,,,,53.2256927490234375,6.528594970703125,anonymous,EN,2,13,6,,4,4,2,5,4,4,3,6,3,3,6,5,1,1,4,1,7,99,99,2,7,3,3,5,2,4,5,2,4,4,4,5,4,5,2,3,3,4,5,4,5,5,2,4,1,1651428212
2019-10-29 16:58:44,2019-10-29 17:06:06,0,89.205.128.29,100,441,1,2019-10-29 17:06:06,R_3CWy0ciMTqukEC2,,,,,52.3531951904296875,4.898193359375,anonymous,EN,1,11,5,,2,7,4,5,1,7,1,1,2,1,6,5,3,7,2,7,2,4,99,2,9,3,11,7,1,6,4,8,2,1,8,8,7,5,5,5,1,1,1,6,7,7,1,1,1,1649628338
2019-10-29 17:09:11,2019-10-29 17:21:38,0,62.131.30.106,100,747,1,2019-10-29 17:21:39,R_r1jdYV3cEDPTT7X,,,,,51.8300933837890625,4.975006103515625,anonymous,EN,1,6,4,,4,7,5,6,1,4,4,5,6,5,6,1,6,3,10,4,99,99,4,2,9,2,1,1,4,3,3,2,5,8,2,3,3,5,6,3,3,6,5,1,1,3,3,1,1,1484723817
2019-10-29 20:13:17,2019-10-29 20:17:43,0,80.61.188.164,100,265,1,2019-10-29 20:17:43,R_1mIAvga91KJLyrb,,,,,51.8238983154296875,4.282806396484375,anonymous,EN,1,59,5,,4,6,2,7,2,7,1,6,3,1,6,5,1,7,2,7,1,99,6,2,7,1,4,5,2,4,6,8,3,8,8,8,7,7,6,3,1,1,5,6,5,5,2,4,1,1355034092
2019-10-29 20:08:58,2019-10-29 20:19:13,0,136.143.9.187,100,615,1,2019-10-29 20:19:15,R_3HnsgAG0ZMSZtf2,,,,,52.334197998046875,6.641204833984375,anonymous,EN,2,29,7,,4,1,2,6,2,5,4,2,1,1,99,4,99,7,2,7,99,99,99,2,7,3,6,5,4,5,5,1,1,2,2,8,6,7,6,5,1,2,3,4,5,4,1,1,1,1484745860
2019-10-22 21:45:26,2019-10-22 21:47:59,0,62.45.121.21,13,153,0,2019-10-29 20:48:07,R_ZJqDsLho4zFKjm1,,,,,,,anonymous,EN,2,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484752332
2019-10-29 20:46:13,2019-10-29 20:54:03,0,86.93.7.1,100,469,1,2019-10-29 20:54:04,R_3NwvzcxLMdlps8w,,,,,52.9626007080078125,5.9040069580078125,anonymous,EN,1,55,5,,5,4,2,6,3,4,2,5,4,2,6,5,1,99,99,99,2,9,8,2,7,1,5,5,2,5,6,8,6,8,8,6,6,6,6,5,6,5,5,6,5,5,2,5,1,1316185014
2019-10-29 21:14:47,2019-10-29 21:18:15,0,86.89.31.120,100,208,1,2019-10-29 21:18:15,R_2woQDLdgl57MpOq,,,,,51.8916015625,6.3773040771484375,anonymous,EN,2,18,7,,6,5,1,6,5,4,4,4,4,3,99,99,99,99,99,99,99,99,99,2,7,3,3,3,3,4,1,4,6,5,5,5,5,6,3,2,2,4,2,4,3,6,4,6,2,1513875780
2019-10-29 22:33:47,2019-10-29 22:38:08,0,212.92.65.88,100,261,1,2019-10-29 22:38:09,R_1oBiWV1K1IRuSe8,,,,,51.284393310546875,4.053802490234375,anonymous,EN,2,32,7,,6,7,6,6,6,7,6,6,6,6,4,5,3,7,2,7,99,99,99,2,7,3,4,5,6,5,5,6,7,6,7,7,6,5,5,6,5,5,5,5,6,5,5,6,1,1484762478
2019-10-29 22:42:12,2019-10-29 22:47:29,0,94.208.67.79,100,317,1,2019-10-29 22:47:29,R_3pnIBXR48sbyBlu,,,,,52.1761016845703125,4.50860595703125,anonymous,EN,2,3,4,,5,5,2,7,5,5,3,5,2,3,99,99,99,6,99,99,99,99,1,2,7,3,2,5,2,5,5,3,4,1,1,1,2,5,4,6,1,3,4,4,3,4,3,6,2,1652441655
2019-10-23 00:55:03,2019-10-23 01:03:48,0,198.16.76.27,20,524,0,2019-10-30 00:03:50,R_AETjJCRFVNReC5j,,,,,,,anonymous,EN,2,13,6,,6,4,1,7,6,4,4,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616842445
2019-10-30 00:46:51,2019-10-30 01:17:28,0,178.84.249.118,100,1836,1,2019-10-30 01:17:29,R_2s148Ztq2ppMj6Y,,,,,51.6029052734375,5.6779937744140625,anonymous,EN,1,57,4,,6,6,3,6,4,4,4,5,4,3,99,99,99,99,99,99,99,99,99,2,99,99,1,3,5,2,2,8,6,8,8,1,2,6,1,1,7,2,3,2,4,5,1,4,1,1484762229
2019-10-30 06:32:04,2019-10-30 06:33:56,0,86.93.122.173,100,111,1,2019-10-30 06:33:57,R_22VTp7P9tFQ9e7s,,,,,51.734405517578125,4.8954925537109375,anonymous,EN,2,23,6,,3,5,3,4,2,5,3,6,6,4,99,99,99,7,99,7,99,99,99,2,7,3,2,5,4,3,4,6,4,5,5,3,3,4,4,3,6,5,3,4,3,3,4,5,1,1568105824
2019-10-23 08:31:14,2019-10-23 08:31:21,0,130.89.237.127,3,6,0,2019-10-30 07:31:28,R_29mQM8UDI84o4j0,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447490037
2019-10-23 08:28:51,2019-10-23 08:33:59,0,193.176.221.102,3,308,0,2019-10-30 07:34:19,R_23WEYQ0hVViQ2cu,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484768848
2019-10-30 07:46:50,2019-10-30 07:48:42,0,213.93.65.154,100,112,1,2019-10-30 07:48:44,R_1gqqg9wHX2vhobY,,,,,53.0984039306640625,6.0706024169921875,anonymous,EN,1,4,4,,2,3,3,3,5,3,4,3,5,3,5,7,6,5,10,5,1,7,7,2,7,2,2,2,2,4,5,2,5,3,3,3,4,4,4,4,3,5,6,6,4,2,2,4,1,1610738039
2019-10-30 08:12:28,2019-10-30 08:24:50,0,86.95.4.40,100,742,1,2019-10-30 08:24:51,R_1mFBux0FbD63qTr,,,,,51.8195953369140625,5.8665008544921875,anonymous,EN,2,43,7,,3,4,4,5,5,3,2,3,2,3,4,3,1,6,3,1,2,4,6,2,7,3,2,3,4,2,4,5,3,2,4,1,4,4,4,4,2,2,4,4,3,3,1,2,1,1484735085
2019-10-30 08:35:04,2019-10-30 08:39:40,0,84.29.37.224,100,276,1,2019-10-30 08:39:40,R_3KNRrRLqRrVzx9F,,,,,51.371002197265625,6.171600341796875,anonymous,EN,1,50,3,,4,4,2,6,6,4,5,4,4,3,99,99,99,7,2,7,6,1,99,2,9,3,3,4,5,4,5,7,7,4,6,6,6,6,4,4,3,3,5,5,5,5,1,2,1,1521560625
2019-10-23 09:44:14,2019-10-23 09:44:46,0,77.168.200.171,13,32,0,2019-10-30 08:44:54,R_1dMOOsSLtwKwJ1x,,,,,,,anonymous,EN,2,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,noIDyet
2019-10-30 09:18:55,2019-10-30 09:25:42,0,85.148.192.230,100,406,1,2019-10-30 09:25:43,R_3kuqLuyitcV4Mkg,,,,,52.067901611328125,4.3076019287109375,anonymous,EN,1,33,6,,4,5,2,2,4,4,3,2,2,2,99,99,99,4,99,8,99,99,99,5,1,3,2,2,3,6,2,1,1,1,2,2,2,2,2,2,3,2,3,2,6,5,2,3,1,1484773323
2019-10-30 09:29:52,2019-10-30 09:38:00,0,212.187.116.32,100,487,1,2019-10-30 09:38:00,R_3P5oBLpOfoiYj87,,,,,52.371002197265625,4.9040985107421875,anonymous,EN,1,45,4,,5,5,3,5,3,5,3,5,3,3,6,5,3,7,2,8,2,99,99,2,3,3,4,4,3,4,5,8,8,1,6,1,6,6,6,4,2,2,6,5,5,5,1,1,1,1407572772
2019-10-30 09:32:43,2019-10-30 09:38:41,0,89.205.226.113,100,357,1,2019-10-30 09:38:41,R_21EQRIpD6JQuSby,,,,,52.026092529296875,5.0500946044921875,anonymous,EN,1,5,4,,5,5,3,5,2,5,2,4,5,3,6,5,1,7,4,7,1,3,1,2,7,3,9,5,2,5,4,4,4,2,8,8,4,4,3,6,7,1,4,4,4,4,4,4,1,1636979873
2019-10-30 09:44:25,2019-10-30 09:47:28,0,145.53.232.71,100,183,1,2019-10-30 09:47:30,R_3DoNg0YBrgE9Fol,,,,,52.0532073974609375,4.3144073486328125,anonymous,EN,1,29,6,,2,4,1,7,3,3,2,3,3,3,6,99,99,7,99,7,99,99,4,2,7,99,5,3,1,3,2,1,1,1,4,4,2,2,2,2,6,2,2,2,5,5,1,1,1,1484771486
2019-10-30 09:49:22,2019-10-30 09:57:04,0,31.201.69.83,100,462,1,2019-10-30 09:57:04,R_qOpVfuux4qrSurv,,,,,52.3668060302734375,5.236602783203125,anonymous,EN,2,10,4,,4,3,2,5,5,3,2,3,4,3,6,5,3,7,99,7,99,99,99,2,7,3,9,4,3,3,5,3,5,4,6,6,4,5,4,5,2,4,5,4,5,5,3,3,1,1484727443
2019-10-30 09:53:26,2019-10-30 09:57:16,0,62.131.22.41,100,230,1,2019-10-30 09:57:16,R_8JpYj9eS6qbrcWd,,,,,51.8943939208984375,5.4434967041015625,anonymous,EN,1,9,7,,5,4,4,5,5,4,4,5,5,4,99,99,99,7,2,7,99,99,99,2,7,3,3,3,3,4,2,8,1,6,4,1,3,5,2,2,5,1,6,5,5,5,1,2,2,1494174316
2019-10-30 09:53:07,2019-10-30 09:58:08,0,81.175.72.226,100,301,1,2019-10-30 09:58:08,R_0198jkU68vFQKeR,,,,,51.6443023681640625,5.3509063720703125,anonymous,EN,1,19,7,,7,6,4,6,3,5,3,5,2,3,99,4,99,7,2,7,99,99,99,2,7,3,3,4,7,5,3,2,5,1,8,7,7,6,5,3,2,2,2,2,7,6,2,1,1,1484769607
2019-10-30 10:25:16,2019-10-30 10:28:46,0,77.248.74.253,100,210,1,2019-10-30 10:28:48,R_2rwo2ssYrGULQ10,,,,,53.19439697265625,5.9929046630859375,anonymous,EN,1,37,5,,2,5,4,5,3,4,3,2,4,3,6,5,3,7,2,7,2,1,8,2,7,3,8,4,4,4,6,8,6,6,8,8,7,7,7,1,1,1,3,4,6,6,1,1,1,1484766203
2019-10-23 11:38:00,2019-10-23 11:38:07,0,212.127.131.47,3,7,0,2019-10-30 10:38:10,R_1jNvn3YjBD9oelV,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,noIDyet
2019-10-30 10:45:08,2019-10-30 10:49:10,0,83.85.236.150,100,241,1,2019-10-30 10:49:10,R_3HhRTY8EYapNKfh,,,,,52.0803985595703125,5.1320953369140625,anonymous,EN,2,5,4,,5,6,2,6,3,5,3,4,3,3,99,99,99,7,2,5,99,99,99,2,7,3,5,2,5,2,3,1,1,6,6,6,4,2,4,5,5,5,3,3,3,2,2,3,2,1540468154
2019-10-30 10:47:42,2019-10-30 10:50:48,0,81.30.42.189,100,185,1,2019-10-30 10:50:48,R_3PuZpW7IXG4MuyC,,,,,51.432098388671875,4.37579345703125,anonymous,EN,2,7,5,,5,5,2,6,2,6,2,5,3,5,99,99,99,6,5,99,99,99,99,2,7,3,2,2,7,1,2,1,1,1,5,8,5,5,2,5,2,5,2,2,5,5,1,1,1,1449555974
2019-10-30 10:49:33,2019-10-30 10:54:47,0,77.166.35.68,100,314,1,2019-10-30 10:54:47,R_1GV0BfgHPQEGYZx,,,,,53.13580322265625,7.032196044921875,anonymous,EN,2,47,8,Mavo,4,3,2,6,6,3,4,4,4,4,99,99,99,99,99,99,99,99,99,2,3,99,2,2,7,2,2,8,5,6,6,6,4,5,2,2,2,2,2,2,7,7,1,1,1,1588263628
2019-10-30 10:57:43,2019-10-30 11:00:19,0,80.113.211.178,100,156,1,2019-10-30 11:00:20,R_dn82igTtyGgPo7D,,,,,51.9192047119140625,4.4488983154296875,anonymous,EN,1,27,6,,3,5,3,6,2,5,3,6,3,2,6,5,3,7,99,7,2,4,99,2,7,3,3,5,5,5,5,8,3,1,1,8,5,5,5,5,4,4,3,6,6,6,3,4,1,1411385941
